IDx,Title,Link
10357,Jinrui wa Suitai Shimashita,https://myanimelist.net/anime/10357/Jinrui_wa_Suitai_Shimashita
5680,K-On!,https://myanimelist.net/anime/5680/K-On
8525,Kami nomi zo Shiru Sekai,https://myanimelist.net/anime/8525/Kami_nomi_zo_Shiru_Sekai
516,Keroro Gunsou,https://myanimelist.net/anime/516/Keroro_Gunsou
1096,Kidou Keisatsu Patlabor 2 the Movie,https://myanimelist.net/anime/1096/Kidou_Keisatsu_Patlabor_2_the_Movie
18153,Kyoukai no Kanata,https://myanimelist.net/anime/18153/Kyoukai_no_Kanata
6115,Lupin III vs. Detective Conan,https://myanimelist.net/anime/6115/Lupin_III_vs_Detective_Conan
32547,Non Non Biyori Repeat: Hotaru ga Tanoshinda,https://myanimelist.net/anime/32547/Non_Non_Biyori_Repeat__Hotaru_ga_Tanoshinda
10119,Seitokai Yakuindomo OVA,https://myanimelist.net/anime/10119/Seitokai_Yakuindomo_OVA
36106,Shingeki no Kyojin: Lost Girls,https://myanimelist.net/anime/36106/Shingeki_no_Kyojin__Lost_Girls
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,https://myanimelist.net/anime/24893/Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki
34902,Tsurezure Children,https://myanimelist.net/anime/34902/Tsurezure_Children
1921,Urusei Yatsura Movie 2: Beautiful Dreamer,https://myanimelist.net/anime/1921/Urusei_Yatsura_Movie_2__Beautiful_Dreamer
18245,White Album 2,https://myanimelist.net/anime/18245/White_Album_2
36904,Aggressive Retsuko (ONA),https://myanimelist.net/anime/36904/Aggressive_Retsuko_ONA
6024,Chi's Sweet Home: Atarashii Ouchi,https://myanimelist.net/anime/6024/Chis_Sweet_Home__Atarashii_Ouchi
34430,Detective Conan Movie 21: The Crimson Love Letter,https://myanimelist.net/anime/34430/Detective_Conan_Movie_21__The_Crimson_Love_Letter
22265,Free!: Eternal Summer,https://myanimelist.net/anime/22265/Free__Eternal_Summer
10090,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,https://myanimelist.net/anime/10090/Ghost_in_the_Shell__Stand_Alone_Complex_-_Solid_State_Society_3D
20431,Hoozuki no Reitetsu,https://myanimelist.net/anime/20431/Hoozuki_no_Reitetsu
34542,Inuyashiki,https://myanimelist.net/anime/34542/Inuyashiki
16904,K: Missing Kings,https://myanimelist.net/anime/16904/K__Missing_Kings
20517,Little Busters!: EX,https://myanimelist.net/anime/20517/Little_Busters__EX
1910,Master Keaton OVA,https://myanimelist.net/anime/1910/Master_Keaton_OVA
10620,Mirai Nikki,https://myanimelist.net/anime/10620/Mirai_Nikki
80,Mobile Suit Gundam,https://myanimelist.net/anime/80/Mobile_Suit_Gundam
91,Mobile Suit Gundam Wing: Endless Waltz,https://myanimelist.net/anime/91/Mobile_Suit_Gundam_Wing__Endless_Waltz
31772,One Punch Man Specials,https://myanimelist.net/anime/31772/One_Punch_Man_Specials
795,Oniisama e...,https://myanimelist.net/anime/795/Oniisama_e
21339,Psycho-Pass Movie,https://myanimelist.net/anime/21339/Psycho-Pass_Movie
8311,Tegamibachi Reverse,https://myanimelist.net/anime/8311/Tegamibachi_Reverse
1562,Yamato Nadeshiko Shichihenge♥,https://myanimelist.net/anime/1562/Yamato_Nadeshiko_Shichihenge♥
2761,Densetsu Kyojin Ideon: Hatsudou-hen,https://myanimelist.net/anime/2761/Densetsu_Kyojin_Ideon__Hatsudou-hen
12117,Detective Conan Movie 16: The Eleventh Striker,https://myanimelist.net/anime/12117/Detective_Conan_Movie_16__The_Eleventh_Striker
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,https://myanimelist.net/anime/14735/Detective_Conan_Movie_17__Private_Eye_in_the_Distant_Sea
13117,Hakuouki Movie 1: Kyoto Ranbu,https://myanimelist.net/anime/13117/Hakuouki_Movie_1__Kyoto_Ranbu
106,Hana yori Dango,https://myanimelist.net/anime/106/Hana_yori_Dango
4192,Hayate no Gotoku!!,https://myanimelist.net/anime/4192/Hayate_no_Gotoku
11237,Hidamari Sketch x SP,https://myanimelist.net/anime/11237/Hidamari_Sketch_x_SP
1379,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,https://myanimelist.net/anime/1379/Kino_no_Tabi__Nanika_wo_Suru_Tame_ni_-_Life_Goes_On
875,Mind Game,https://myanimelist.net/anime/875/Mind_Game
1092,Mobile Suit Gundam III: Encounters in Space,https://myanimelist.net/anime/1092/Mobile_Suit_Gundam_III__Encounters_in_Space
5530,Pandora Hearts,https://myanimelist.net/anime/5530/Pandora_Hearts
210,Ranma ½,https://myanimelist.net/anime/210/Ranma_½
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,https://myanimelist.net/anime/582/Sexy_Commando_Gaiden__Sugoiyo_Masaru-san
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,https://myanimelist.net/anime/33502/Shuumatsu_Nani_Shitemasu_ka_Isogashii_Desu_ka_Sukutte_Moratte_Ii_Desu_ka
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,https://myanimelist.net/anime/29829/Tamayura__Sotsugyou_Shashin_Part_2_-_Hibiki
407,Tantei Gakuen Q,https://myanimelist.net/anime/407/Tantei_Gakuen_Q
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,https://myanimelist.net/anime/21867/The_Disappearance_of_Conan_Edogawa__The_Worst_Two_Days_in_History
479,Ueki no Housoku,https://myanimelist.net/anime/479/Ueki_no_Housoku
30902,Yuru Yuri Nachuyachumi!+,https://myanimelist.net/anime/30902/Yuru_Yuri_Nachuyachumi_
7193,Aoi Bungaku Series,https://myanimelist.net/anime/7193/Aoi_Bungaku_Series
1961,Arashi no Yoru ni,https://myanimelist.net/anime/1961/Arashi_no_Yoru_ni
1520,Black Jack,https://myanimelist.net/anime/1520/Black_Jack
35798,Detective Conan Movie 22: Zero The Enforcer,https://myanimelist.net/anime/35798/Detective_Conan_Movie_22__Zero_The_Enforcer
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,https://myanimelist.net/anime/985/Dragon_Ball_Z_Special_2__Zetsubou_e_no_Hankou_Nokosareta_Chousenshi_-_Gohan_to_Trunks
8479,Hetalia World Series,https://myanimelist.net/anime/8479/Hetalia_World_Series
15195,Hetalia: The Beautiful World,https://myanimelist.net/anime/15195/Hetalia__The_Beautiful_World
17273,Hetalia: The Beautiful World Specials,https://myanimelist.net/anime/17273/Hetalia__The_Beautiful_World_Specials
2828,Ie Naki Ko,https://myanimelist.net/anime/2828/Ie_Naki_Ko
570,Jin-Rou,https://myanimelist.net/anime/570/Jin-Rou
32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,https://myanimelist.net/anime/32871/Kuroko_no_Basket_Movie_3__Winter_Cup_-_Tobira_no_Mukou
251,Kyou kara Maou!,https://myanimelist.net/anime/251/Kyou_kara_Maou
12917,Madang-Eul Naon Amtalg,https://myanimelist.net/anime/12917/Madang-Eul_Naon_Amtalg
90,Mobile Suit Gundam Wing,https://myanimelist.net/anime/90/Mobile_Suit_Gundam_Wing
31704,One Punch Man: Road to Hero,https://myanimelist.net/anime/31704/One_Punch_Man__Road_to_Hero
1007,Ranma ½ OVA,https://myanimelist.net/anime/1007/Ranma_½_OVA
154,Shaman King,https://myanimelist.net/anime/154/Shaman_King
36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,https://myanimelist.net/anime/36702/Shingeki_no_Kyojin_Season_2_Movie__Kakusei_no_Houkou
534,Slayers,https://myanimelist.net/anime/534/Slayers
28677,Yamada-kun to 7-nin no Majo,https://myanimelist.net/anime/28677/Yamada-kun_to_7-nin_no_Majo
31783,Yowamushi Pedal: New Generation,https://myanimelist.net/anime/31783/Yowamushi_Pedal__New_Generation
31733,Bishoujo Senshi Sailor Moon Crystal Season III,https://myanimelist.net/anime/31733/Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III
21405,Bokura wa Minna Kawai-sou,https://myanimelist.net/anime/21405/Bokura_wa_Minna_Kawai-sou
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,https://myanimelist.net/anime/28121/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka
2508,Genshiken 2,https://myanimelist.net/anime/2508/Genshiken_2
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,https://myanimelist.net/anime/37029/Hoozuki_no_Reitetsu_2nd_Season__Sono_Ni
3603,JoJo no Kimyou na Bouken: Phantom Blood,https://myanimelist.net/anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood
37965,Kaze ga Tsuyoku Fuiteiru,https://myanimelist.net/anime/37965/Kaze_ga_Tsuyoku_Fuiteiru
1887,Lucky☆Star,https://myanimelist.net/anime/1887/Lucky☆Star
13203,Lupin the Third: Mine Fujiko to Iu Onna,https://myanimelist.net/anime/13203/Lupin_the_Third__Mine_Fujiko_to_Iu_Onna
36038,Net-juu no Susume,https://myanimelist.net/anime/36038/Net-juu_no_Susume
15959,Nurarihyon no Mago OVA,https://myanimelist.net/anime/15959/Nurarihyon_no_Mago_OVA
2582,Soukou Kihei Votoms,https://myanimelist.net/anime/2582/Soukou_Kihei_Votoms
6213,Toaru Kagaku no Railgun,https://myanimelist.net/anime/6213/Toaru_Kagaku_no_Railgun
21995,Ao Haru Ride,https://myanimelist.net/anime/21995/Ao_Haru_Ride
9919,Ao no Exorcist,https://myanimelist.net/anime/9919/Ao_no_Exorcist
9074,Arakawa Under the Bridge x Bridge,https://myanimelist.net/anime/9074/Arakawa_Under_the_Bridge_x_Bridge
37873,BanG Dream! Garupa☆Pico,https://myanimelist.net/anime/37873/BanG_Dream_Garupa☆Pico
13535,Binbougami ga!,https://myanimelist.net/anime/13535/Binbougami_ga
28755,Boruto: Naruto the Movie,https://myanimelist.net/anime/28755/Boruto__Naruto_the_Movie
31478,Bungou Stray Dogs,https://myanimelist.net/anime/31478/Bungou_Stray_Dogs
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,https://myanimelist.net/anime/34103/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Kibou-hen
2397,Digimon Adventure: Bokura no War Game!,https://myanimelist.net/anime/2397/Digimon_Adventure__Bokura_no_War_Game
33032,Drifters: Special Edition,https://myanimelist.net/anime/33032/Drifters__Special_Edition
30191,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,https://myanimelist.net/anime/30191/Durararax2_Shou__Watashi_no_Kokoro_wa_Nabe_Moyou
31859,Hai to Gensou no Grimgar,https://myanimelist.net/anime/31859/Hai_to_Gensou_no_Grimgar
6904,Hellsing I: Digest for Freaks,https://myanimelist.net/anime/6904/Hellsing_I__Digest_for_Freaks
35658,Kuroko no Basket: Last Game NG-shuu,https://myanimelist.net/anime/35658/Kuroko_no_Basket__Last_Game_NG-shuu
36796,Owarimonogatari 2nd Season Recaps,https://myanimelist.net/anime/36796/Owarimonogatari_2nd_Season_Recaps
517,School Rumble Ichi Gakki Hoshuu,https://myanimelist.net/anime/517/School_Rumble_Ichi_Gakki_Hoshuu
20847,Seitokai Yakuindomo*,https://myanimelist.net/anime/20847/Seitokai_Yakuindomo
2451,Space Cobra,https://myanimelist.net/anime/2451/Space_Cobra
1000,Uchuu Kaizoku Captain Herlock,https://myanimelist.net/anime/1000/Uchuu_Kaizoku_Captain_Herlock
11737,Ao no Exorcist Movie,https://myanimelist.net/anime/11737/Ao_no_Exorcist_Movie
28249,Arslan Senki (TV),https://myanimelist.net/anime/28249/Arslan_Senki_TV
8514,Break Blade 2: Ketsubetsu no Michi,https://myanimelist.net/anime/8514/Break_Blade_2__Ketsubetsu_no_Michi
2994,Death Note: Rewrite,https://myanimelist.net/anime/2994/Death_Note__Rewrite
37033,Emiya-san Chi no Kyou no Gohan,https://myanimelist.net/anime/37033/Emiya-san_Chi_no_Kyou_no_Gohan
15117,Kami nomi zo Shiru Sekai: Tenri-hen,https://myanimelist.net/anime/15117/Kami_nomi_zo_Shiru_Sekai__Tenri-hen
21659,Kill la Kill Specials,https://myanimelist.net/anime/21659/Kill_la_Kill_Specials
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,https://myanimelist.net/anime/25015/Kyoukai_no_Kanata_Movie_1__Ill_Be_Here_-_Kako-hen
4454,Macross F: Close Encounter - Deculture Edition,https://myanimelist.net/anime/4454/Macross_F__Close_Encounter_-_Deculture_Edition
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,https://myanimelist.net/anime/13667/Naruto__Shippuuden_Movie_6_-_Road_to_Ninja
18897,Nisekoi,https://myanimelist.net/anime/18897/Nisekoi
1719,Rozen Maiden: Ouvertüre,https://myanimelist.net/anime/1719/Rozen_Maiden__Ouvertüre
396,Seikai no Senki,https://myanimelist.net/anime/396/Seikai_no_Senki
5074,Tetsuwan Birdy Decode:02,https://myanimelist.net/anime/5074/Tetsuwan_Birdy_Decode_02
37370,The Perfect World,https://myanimelist.net/anime/37370/The_Perfect_World
31711,To LOVE-Ru Darkness 2nd Specials,https://myanimelist.net/anime/31711/To_LOVE-Ru_Darkness_2nd_Specials
37786,Yagate Kimi ni Naru,https://myanimelist.net/anime/37786/Yagate_Kimi_ni_Naru
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",https://myanimelist.net/anime/31483/Akagami_no_Shirayuki-hime__Nandemonai_Takaramono_Kono_Page
10259,Da Yu Hai Tang,https://myanimelist.net/anime/10259/Da_Yu_Hai_Tang
7305,Detective Conan Movie 10: Promo Special,https://myanimelist.net/anime/7305/Detective_Conan_Movie_10__Promo_Special
28479,Detective Conan Movie 19: The Hellfire Sunflowers,https://myanimelist.net/anime/28479/Detective_Conan_Movie_19__The_Hellfire_Sunflowers
19115,Giovanni no Shima,https://myanimelist.net/anime/19115/Giovanni_no_Shima
644,Hachimitsu to Clover Specials,https://myanimelist.net/anime/644/Hachimitsu_to_Clover_Specials
8426,Hourou Musuko,https://myanimelist.net/anime/8426/Hourou_Musuko
10460,Kimi to Boku.,https://myanimelist.net/anime/10460/Kimi_to_Boku
1462,Memories,https://myanimelist.net/anime/1462/Memories
1376,Ojamajo Doremi Na-i-sho,https://myanimelist.net/anime/1376/Ojamajo_Doremi_Na-i-sho
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,https://myanimelist.net/anime/31289/One_Piece__Episode_of_Sabo_-_3_Kyoudai_no_Kizuna_Kiseki_no_Saikai_to_Uketsugareru_Ishi
2594,Piano no Mori,https://myanimelist.net/anime/2594/Piano_no_Mori
398,Seikai no Senki III,https://myanimelist.net/anime/398/Seikai_no_Senki_III
28069,Shigatsu wa Kimi no Uso: Moments,https://myanimelist.net/anime/28069/Shigatsu_wa_Kimi_no_Uso__Moments
22101,Soredemo Sekai wa Utsukushii,https://myanimelist.net/anime/22101/Soredemo_Sekai_wa_Utsukushii
32673,Udon no Kuni no Kiniro Kemari,https://myanimelist.net/anime/32673/Udon_no_Kuni_no_Kiniro_Kemari
22199,Akame ga Kill!,https://myanimelist.net/anime/22199/Akame_ga_Kill
33071,Bungou Stray Dogs: Hitori Ayumu,https://myanimelist.net/anime/33071/Bungou_Stray_Dogs__Hitori_Ayumu
3841,Chi's Sweet Home,https://myanimelist.net/anime/3841/Chis_Sweet_Home
951,Chibi Maruko-chan,https://myanimelist.net/anime/951/Chibi_Maruko-chan
28669,Go! Princess Precure,https://myanimelist.net/anime/28669/Go_Princess_Precure
10350,Hakuouki Sekkaroku,https://myanimelist.net/anime/10350/Hakuouki_Sekkaroku
6984,Hidamari Sketch x 365 Specials,https://myanimelist.net/anime/6984/Hidamari_Sketch_x_365_Specials
33446,Huyao Xiao Hongniang: Yue Hong,https://myanimelist.net/anime/33446/Huyao_Xiao_Hongniang__Yue_Hong
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,https://myanimelist.net/anime/31227/Kindaichi_Shounen_no_Jikenbo_Returns_2nd_Season
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,https://myanimelist.net/anime/2175/Kino_no_Tabi__The_Beautiful_World_-_Byouki_no_Kuni_-_For_You
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
15487,Kuroko no Basket NG-shuu,https://myanimelist.net/anime/15487/Kuroko_no_Basket_NG-shuu
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,https://myanimelist.net/anime/22125/Kuroko_no_Basket__Mou_Ikkai_Yarimasen_ka
474,Macross Plus,https://myanimelist.net/anime/474/Macross_Plus
1211,Macross Plus Movie Edition,https://myanimelist.net/anime/1211/Macross_Plus_Movie_Edition
444,Maria-sama ga Miteru: Haru,https://myanimelist.net/anime/444/Maria-sama_ga_Miteru__Haru
9510,Mitsudomoe Zouryouchuu!,https://myanimelist.net/anime/9510/Mitsudomoe_Zouryouchuu
16239,One Piece: Episode of Luffy - Hand Island no Bouken,https://myanimelist.net/anime/16239/One_Piece__Episode_of_Luffy_-_Hand_Island_no_Bouken
28927,Owari no Seraph: Nagoya Kessen-hen,https://myanimelist.net/anime/28927/Owari_no_Seraph__Nagoya_Kessen-hen
21473,Persona 3 the Movie 2: Midsummer Knight's Dream,https://myanimelist.net/anime/21473/Persona_3_the_Movie_2__Midsummer_Knights_Dream
31592,Pokemon XY&Z,https://myanimelist.net/anime/31592/Pokemon_XY_Z
1699,Romeo x Juliet,https://myanimelist.net/anime/1699/Romeo_x_Juliet
19775,Sidonia no Kishi,https://myanimelist.net/anime/19775/Sidonia_no_Kishi
26,Texhnolyze,https://myanimelist.net/anime/26/Texhnolyze
8937,Toaru Majutsu no Index II,https://myanimelist.net/anime/8937/Toaru_Majutsu_no_Index_II
12883,Tsuritama,https://myanimelist.net/anime/12883/Tsuritama
6956,Working!!,https://myanimelist.net/anime/6956/Working
14941,AKB0048: Next Stage,https://myanimelist.net/anime/14941/AKB0048__Next_Stage
531,Bishoujo Senshi Sailor Moon R: The Movie,https://myanimelist.net/anime/531/Bishoujo_Senshi_Sailor_Moon_R__The_Movie
10092,Break Blade 6: Doukoku no Toride,https://myanimelist.net/anime/10092/Break_Blade_6__Doukoku_no_Toride
233,Daa! Daa! Daa!,https://myanimelist.net/anime/233/Daa_Daa_Daa
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,https://myanimelist.net/anime/10534/Doraemon_Movie_31__Shin_Nobita_to_Tetsujin_Heidan_-_Habatake_Tenshi-tachi
120,Fruits Basket,https://myanimelist.net/anime/120/Fruits_Basket
2405,Hello! Lady Lynn,https://myanimelist.net/anime/2405/Hello_Lady_Lynn
1888,Ichigo Mashimaro OVA,https://myanimelist.net/anime/1888/Ichigo_Mashimaro_OVA
32268,Koyomimonogatari,https://myanimelist.net/anime/32268/Koyomimonogatari
34428,Overlord Movie 2: Shikkoku no Eiyuu,https://myanimelist.net/anime/34428/Overlord_Movie_2__Shikkoku_no_Eiyuu
8795,Panty & Stocking with Garterbelt,https://myanimelist.net/anime/8795/Panty___Stocking_with_Garterbelt
290,Seikai no Monshou,https://myanimelist.net/anime/290/Seikai_no_Monshou
5751,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message,https://myanimelist.net/anime/5751/Tennis_no_Ouji-sama__Another_Story_-_Kako_to_Mirai_no_Message
37976,Zombieland Saga,https://myanimelist.net/anime/37976/Zombieland_Saga
32717,Aikatsu Stars!,https://myanimelist.net/anime/32717/Aikatsu_Stars
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,https://myanimelist.net/anime/997/Bishoujo_Senshi_Sailor_Moon_S__Kaguya_Hime_no_Koibito
4177,Bounen no Xamdou,https://myanimelist.net/anime/4177/Bounen_no_Xamdou
978,Change!! Getter Robo: Sekai Saigo no Hi,https://myanimelist.net/anime/978/Change_Getter_Robo__Sekai_Saigo_no_Hi
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,https://myanimelist.net/anime/2450/Crayon_Shin-chan_Movie_09__Arashi_wo_Yobu_Mouretsu_Otona_Teikoku_no_Gyakushuu
32979,Flip Flappers,https://myanimelist.net/anime/32979/Flip_Flappers
34855,Gabriel DropOut Specials,https://myanimelist.net/anime/34855/Gabriel_DropOut_Specials
74,Gakuen Alice,https://myanimelist.net/anime/74/Gakuen_Alice
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,https://myanimelist.net/anime/18055/Hakkenden__Touhou_Hakken_Ibun_2nd_Season
10497,Hetalia World Series Specials,https://myanimelist.net/anime/10497/Hetalia_World_Series_Specials
27991,K: Return of Kings,https://myanimelist.net/anime/27991/K__Return_of_Kings
32491,Kanojo to Kanojo no Neko: Everything Flows,https://myanimelist.net/anime/32491/Kanojo_to_Kanojo_no_Neko__Everything_Flows
2963,Minami-ke,https://myanimelist.net/anime/2963/Minami-ke
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,https://myanimelist.net/anime/15315/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_Desu_yo
12021,Poyopoyo Kansatsu Nikki,https://myanimelist.net/anime/12021/Poyopoyo_Kansatsu_Nikki
2547,Princess Sara,https://myanimelist.net/anime/2547/Princess_Sara
18119,Servant x Service,https://myanimelist.net/anime/18119/Servant_x_Service
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,https://myanimelist.net/anime/23777/Shingeki_no_Kyojin_Movie_2__Jiyuu_no_Tsubasa
9790,Sora no Otoshimono: Tokeijikake no Angeloid,https://myanimelist.net/anime/9790/Sora_no_Otoshimono__Tokeijikake_no_Angeloid
182,Tenkuu no Escaflowne,https://myanimelist.net/anime/182/Tenkuu_no_Escaflowne
1293,Urusei Yatsura,https://myanimelist.net/anime/1293/Urusei_Yatsura
477,Aria The Animation,https://myanimelist.net/anime/477/Aria_The_Animation
740,Bishoujo Senshi Sailor Moon R,https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R
150,Blood+,https://myanimelist.net/anime/150/Blood_
60,Chrno Crusade,https://myanimelist.net/anime/60/Chrno_Crusade
33988,Demi-chan wa Kataritai,https://myanimelist.net/anime/33988/Demi-chan_wa_Kataritai
9785,Detective Conan: Conan vs. Kid - Shark & Jewel,https://myanimelist.net/anime/9785/Detective_Conan__Conan_vs_Kid_-_Shark___Jewel
345,Eikoku Koi Monogatari Emma,https://myanimelist.net/anime/345/Eikoku_Koi_Monogatari_Emma
35191,Free! Movie 2: Timeless Medley - Yakusoku,https://myanimelist.net/anime/35191/Free_Movie_2__Timeless_Medley_-_Yakusoku
19671,Free!: FrFr - Short Movie,https://myanimelist.net/anime/19671/Free__FrFr_-_Short_Movie
123,Fushigi Yuugi,https://myanimelist.net/anime/123/Fushigi_Yuugi
18619,Girls & Panzer: Kore ga Hontou no Anzio-sen Desu!,https://myanimelist.net/anime/18619/Girls___Panzer__Kore_ga_Hontou_no_Anzio-sen_Desu
15451,High School DxD New,https://myanimelist.net/anime/15451/High_School_DxD_New
4811,Ichigo Mashimaro Encore,https://myanimelist.net/anime/4811/Ichigo_Mashimaro_Encore
450,InuYasha Movie 02: Kagami no Naka no Mugenjo,https://myanimelist.net/anime/450/InuYasha_Movie_02__Kagami_no_Naka_no_Mugenjo
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,https://myanimelist.net/anime/2454/Kimagure_Orange☆Road__Ano_Hi_ni_Kaeritai
23385,Kyoukai no Kanata: Shinonome,https://myanimelist.net/anime/23385/Kyoukai_no_Kanata__Shinonome
34973,Love Live! Sunshine!! 2nd Season,https://myanimelist.net/anime/34973/Love_Live_Sunshine_2nd_Season
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,https://myanimelist.net/anime/6050/Mahou_Sensei_Negima_Mou_Hitotsu_no_Sekai
14511,Minami-ke Tadaima,https://myanimelist.net/anime/14511/Minami-ke_Tadaima
87,Mobile Suit Gundam: Char's Counterattack,https://myanimelist.net/anime/87/Mobile_Suit_Gundam__Chars_Counterattack
1011,Ranma ½ Super,https://myanimelist.net/anime/1011/Ranma_½_Super
21843,Shingeki no Bahamut: Genesis,https://myanimelist.net/anime/21843/Shingeki_no_Bahamut__Genesis
9441,Yume-iro Pâtissière SP Professional,https://myanimelist.net/anime/9441/Yume-iro_Pâtissière_SP_Professional
11111,Another,https://myanimelist.net/anime/11111/Another
6347,Baka to Test to Shoukanjuu,https://myanimelist.net/anime/6347/Baka_to_Test_to_Shoukanjuu
530,Bishoujo Senshi Sailor Moon,https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon
966,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
2724,Daicon Opening Animations,https://myanimelist.net/anime/2724/Daicon_Opening_Animations
8086,Densetsu no Yuusha no Densetsu,https://myanimelist.net/anime/8086/Densetsu_no_Yuusha_no_Densetsu
7471,Detective Conan Movie 09: Promo Special,https://myanimelist.net/anime/7471/Detective_Conan_Movie_09__Promo_Special
71,Full Metal Panic!,https://myanimelist.net/anime/71/Full_Metal_Panic
1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,https://myanimelist.net/anime/1015/Full_Metal_Panic_The_Second_Raid__Wari_to_Hima_na_Sentaichou_no_Ichinichi
28539,Garo Movie: Divine Flame,https://myanimelist.net/anime/28539/Garo_Movie__Divine_Flame
36028,Golden Kamuy,https://myanimelist.net/anime/36028/Golden_Kamuy
160,"Ima, Soko ni Iru Boku",https://myanimelist.net/anime/160/Ima_Soko_ni_Iru_Boku
228,Jigoku Shoujo,https://myanimelist.net/anime/228/Jigoku_Shoujo
32870,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,https://myanimelist.net/anime/32870/Kuroko_no_Basket_Movie_2__Winter_Cup_-_Namida_no_Saki_e
709,Mujin Wakusei Survive,https://myanimelist.net/anime/709/Mujin_Wakusei_Survive
30347,Nanatsu no Taizai OVA,https://myanimelist.net/anime/30347/Nanatsu_no_Taizai_OVA
7592,Nurarihyon no Mago,https://myanimelist.net/anime/7592/Nurarihyon_no_Mago
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,https://myanimelist.net/anime/464/One_Piece_Movie_6__Omatsuri_Danshaku_to_Himitsu_no_Shima
208,R.O.D OVA,https://myanimelist.net/anime/208/ROD_OVA
2499,Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,https://myanimelist.net/anime/2499/Slam_Dunk__Hoero_Basketman-damashii_Hanamichi_to_Rukawa_no_Atsuki_Natsu
540,Tenchi Muyou! Ryououki 2nd Season,https://myanimelist.net/anime/540/Tenchi_Muyou_Ryououki_2nd_Season
31380,To LOVE-Ru Darkness 2nd OVA,https://myanimelist.net/anime/31380/To_LOVE-Ru_Darkness_2nd_OVA
13851,To LOVE-Ru Darkness OVA,https://myanimelist.net/anime/13851/To_LOVE-Ru_Darkness_OVA
9000,Toaru Hikuushi e no Tsuioku,https://myanimelist.net/anime/9000/Toaru_Hikuushi_e_no_Tsuioku
1002,Top wo Nerae 2! Diebuster,https://myanimelist.net/anime/1002/Top_wo_Nerae_2_Diebuster
9062,Angel Beats! Specials,https://myanimelist.net/anime/9062/Angel_Beats_Specials
9471,Baka to Test to Shoukanjuu: Matsuri,https://myanimelist.net/anime/9471/Baka_to_Test_to_Shoukanjuu__Matsuri
24913,Bokura wa Minna Kawai-sou: Hajimete no,https://myanimelist.net/anime/24913/Bokura_wa_Minna_Kawai-sou__Hajimete_no
1690,Bokurano,https://myanimelist.net/anime/1690/Bokurano
